city,name,address,rating,rating_count,new_column_1,new_column_2,new_column_3,new_column_4,new_column_5,new_column_6,new_column_7
"North Jakarta city, Indonesia","Warkop Pande, Kemayoran","Central Jakarta City, Jakarta, Indonezia","5,0",2.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop mpok rosmah,"Central Jakarta City, Jakarta, Indonezia","5,0",1.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",TIBA TIBA WARKOP,Indonezia,"5,0",8.0,1,1,1,0,1,1,1
"North Jakarta city, Indonesia",Warkop DKI,"Jl. Mindi No.5 blok O, RT.9/RW.6","5,0",2.0,0,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warnet 89 & Warkop,"Jl. Pegangsaan Dua No.5, RT.7/RW.4","4,5",2.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop TL,"East Jakarta City, Jakarta, Indonezia","4,7",9.0,0,1,1,1,1,1,0
"North Jakarta city, Indonesia",Warkop Ayah Jack,Indonezia,"5,0",6.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Yono & Yono Cell,"Jl. Cakung Industri Selatan 1 No.26, RT.5/RW.4","4,5",2.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Cikal,"East Jakarta City, Jakarta, Indonezia","4,5",11.0,1,1,1,1,1,0,0
"North Jakarta city, Indonesia",WARKOP ALDI,"RWQ4+89G, Jl. Klp. Puan Raya, RT.5/RW.18","4,5",8.0,1,1,1,1,1,1,1
